Datetime,Temperature,Humidity,Zephyr,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption
2/25/2017 17:40,15.91,39.39,0.085,215.9,244.0,31661.69492
2/25/2017 18:00,15.6,40.69,0.084,150.8,175.0,33681.35593
2/25/2017 18:20,15.39,41.15,0.084,94.7,110.8,38703.05085
2/25/2017 18:40,14.92,44.46,0.086,51.9,61.75,41845.42373
2/25/2017 19:00,14.38,47.06,0.088,10.49,10.65,42583.72881
2/25/2017 19:20,14.19,46.83,0.082,1.617,1.635,42254.23729
2/25/2017 19:40,14.01,48.23,0.083,0.091,0.108,42925.42373
2/25/2017 20:00,13.78,47.5,0.085,0.073,0.085,42516.61017
2/25/2017 20:20,13.74,47.4,0.083,0.062,0.093,42547.11864
2/25/2017 20:40,13.98,47.16,0.082,0.059,0.137,42742.37288
2/25/2017 21:00,13.79,50.03,0.087,0.084,0.089,42187.11864
2/25/2017 21:20,13.2,55.61,0.083,0.066,0.122,41570.84746
2/25/2017 21:40,12.73,56.94,0.085,0.073,0.122,40478.64407
2/25/2017 22:00,13.25,57.21,0.083,0.077,0.126,39465.76271
2/25/2017 22:20,13.38,58.95,0.085,0.051,0.1,39209.49153
2/25/2017 22:40,13.82,59.18,0.08,0.066,0.134,38062.37288
2/25/2017 23:00,13.97,59.48,0.078,0.07,0.108,36500.33898
2/25/2017 23:20,13.68,61.15,0.082,0.066,0.126,34657.62712
2/25/2017 23:40,13.9,60.95,0.084,0.055,0.089,33309.15254
2/26/2017 0:00,13.78,61.42,0.084,0.048,0.089,31496.94915
2/26/2017 0:20,13.83,61.98,0.081,0.062,0.108,29959.32203
2/26/2017 0:40,12.64,64.12,0.082,0.04,0.111,28031.18644
2/26/2017 1:00,12.8,65.45,0.084,0.04,0.093,26993.89831
2/26/2017 1:20,12.75,64.89,0.081,0.044,0.122,26133.55932
2/26/2017 1:40,13.51,66.29,0.085,0.059,0.1,25071.86441
2/26/2017 2:00,13.0,64.79,0.084,0.022,0.134,24528.81356
2/26/2017 2:20,12.28,66.82,0.083,0.037,0.159,23686.77966
2/26/2017 2:40,12.28,66.96,0.086,0.04,0.141,23595.25424
2/26/2017 3:00,11.98,68.19,0.085,0.066,0.134,23003.38983
2/26/2017 3:20,11.76,68.86,0.084,0.033,0.156,22948.47458
2/26/2017 3:40,11.68,68.56,0.084,0.051,0.13,22649.49153
2/26/2017 4:00,11.54,68.86,0.089,0.062,0.13,22460.33898
2/26/2017 4:20,11.48,69.23,0.087,0.048,0.156,22673.89831
2/26/2017 4:40,11.27,69.16,0.088,0.055,0.152,22808.13559
2/26/2017 5:00,10.94,70.4,0.087,0.048,0.167,22985.08475
2/26/2017 5:20,10.89,71.2,0.087,0.062,0.167,23552.54237
2/26/2017 5:40,11.03,69.69,0.085,0.044,0.189,24181.01695
2/26/2017 6:00,11.28,68.76,0.087,0.044,0.182,23320.67797
2/26/2017 6:20,11.37,67.82,0.086,0.081,0.141,22637.28814
2/26/2017 6:40,11.23,68.72,0.084,0.04,0.174,20715.25424
2/26/2017 7:00,11.78,66.05,0.086,0.059,0.115,19555.9322
2/26/2017 7:20,11.52,65.95,0.083,0.044,0.171,20117.28814
2/26/2017 7:40,11.7,65.35,0.085,1.347,1.257,20416.27119
2/26/2017 8:00,11.63,65.75,0.088,9.65,9.1,20739.66102
2/26/2017 8:20,11.73,65.55,0.089,70.2,71.2,21032.54237
2/26/2017 8:40,11.95,64.59,0.085,124.8,127.6,22649.49153
2/26/2017 9:00,12.35,63.42,0.085,185.7,190.4,23930.84746
2/26/2017 9:20,12.94,62.82,0.086,249.5,228.8,24852.20339
2/26/2017 9:40,14.41,59.05,0.083,313.5,127.2,26347.11864
2/26/2017 10:00,15.6,50.7,0.083,374.4,48.39,27573.55932
2/26/2017 10:20,15.83,49.47,0.086,430.4,38.53,29300.33898
2/26/2017 10:40,15.95,50.74,0.082,480.5,40.31,29843.38983
2/26/2017 11:00,16.15,50.9,0.085,525.9,41.83,30648.81356
2/26/2017 11:20,16.46,50.77,0.083,567.4,42.4,31344.40678
2/26/2017 11:40,16.75,50.9,0.082,602.8,44.41,32247.45763
2/26/2017 12:00,16.87,50.67,0.084,630.0,46.84,32210.84746
2/26/2017 12:20,16.98,50.77,0.085,653.8,46.1,32131.52542
2/26/2017 12:40,17.36,49.6,0.085,670.7,47.35,32442.71186
2/26/2017 13:00,17.56,50.57,0.086,681.6,48.31,32875.9322
2/26/2017 13:20,17.78,49.57,0.084,683.5,51.0,33065.08475
2/26/2017 13:40,17.82,50.0,0.084,680.9,52.9,32955.25424
2/26/2017 14:00,18.23,50.03,0.086,670.9,57.98,32162.0339
2/26/2017 14:20,18.32,49.7,0.084,652.5,61.61,31741.01695
2/26/2017 14:40,18.33,50.37,0.09,631.0,69.44,31490.84746
2/26/2017 15:00,18.46,50.4,0.087,606.4,90.1,31240.67797
2/26/2017 15:20,18.56,51.9,0.087,622.7,149.8,31350.50847
2/26/2017 15:40,18.14,54.41,0.082,336.6,240.4,30758.64407
2/26/2017 16:00,18.21,54.64,0.081,477.2,314.3,30374.23729
2/26/2017 16:20,18.18,54.24,0.084,439.0,457.3,30178.98305
2/26/2017 16:40,18.02,54.57,0.084,344.2,357.9,29733.55932
2/26/2017 17:00,17.52,55.94,0.082,317.7,349.8,29440.67797
2/26/2017 17:20,17.35,57.14,0.085,257.8,286.9,29928.81356
2/26/2017 17:40,16.84,58.28,0.08,200.7,225.6,30917.28814
2/26/2017 18:00,16.75,59.45,0.085,160.9,180.5,33248.13559
2/26/2017 18:20,16.61,60.28,0.084,125.3,136.2,37824.40678
2/26/2017 18:40,16.33,61.88,0.081,45.04,49.64,40222.37288
2/26/2017 19:00,15.67,64.15,0.082,11.03,10.94,41296.27119
2/26/2017 19:20,15.05,66.66,0.082,0.867,0.886,41461.01695
2/26/2017 19:40,14.62,69.26,0.08,0.051,0.1,41540.33898
2/26/2017 20:00,14.39,69.43,0.084,0.033,0.152,41711.18644
2/26/2017 20:20,14.31,68.86,0.083,0.044,0.07,42052.88136
2/26/2017 20:40,14.17,69.53,0.083,0.04,0.1,42217.62712
2/26/2017 21:00,13.96,70.3,0.084,0.033,0.126,42120.0
2/26/2017 21:20,13.92,69.86,0.084,0.029,0.074,41393.89831
2/26/2017 21:40,13.94,69.03,0.085,0.033,0.104,40625.08475
2/26/2017 22:00,13.99,68.06,0.087,0.04,0.133,39880.67797
2/26/2017 22:20,13.69,69.49,0.081,0.048,0.159,38806.77966
2/26/2017 22:40,13.74,69.39,0.09,0.037,0.137,37202.0339
2/26/2017 23:00,13.7,68.26,0.083,0.029,0.122,35426.44068
2/26/2017 23:20,13.44,70.0,0.084,0.04,0.137,33406.77966
2/26/2017 23:40,13.09,71.5,0.082,0.018,0.174,31515.25424
2/27/2017 0:00,13.35,69.43,0.087,0.037,0.159,29977.62712
2/27/2017 0:20,13.09,70.5,0.082,0.055,0.141,28220.33898
2/27/2017 0:40,13.07,71.2,0.082,0.04,0.148,26902.37288
2/27/2017 1:00,13.28,68.26,0.082,0.029,0.204,25791.86441
2/27/2017 1:20,13.8,64.99,0.084,0.044,0.156,24846.10169
2/27/2017 1:40,13.83,63.75,0.083,0.037,0.159,24034.57627
2/27/2017 2:00,13.99,63.08,0.079,0.044,0.185,23882.0339
2/27/2017 2:20,14.33,62.12,0.079,0.037,0.119,23296.27119
2/27/2017 2:40,14.89,56.81,0.081,0.051,0.111,22600.67797
2/27/2017 3:00,15.13,57.74,0.08,0.051,0.122,22240.67797
2/27/2017 3:20,15.31,57.38,0.076,0.04,0.137,22069.83051
2/27/2017 3:40,15.49,57.18,0.076,0.033,0.197,21874.57627
2/27/2017 4:00,15.39,58.41,0.081,0.07,0.137,22289.49153
2/27/2017 4:20,15.23,58.34,0.078,0.055,0.13,22649.49153
2/27/2017 4:40,15.25,58.11,0.078,0.037,0.178,22618.98305
2/27/2017 5:00,15.28,57.08,0.079,0.051,0.133,23113.22034
2/27/2017 5:20,15.18,57.48,0.08,0.048,0.126,23863.72881
2/27/2017 5:40,15.17,56.88,0.081,0.051,0.108,24211.52542
2/27/2017 6:00,15.22,55.87,0.079,0.04,0.137,23778.30508
2/27/2017 6:20,15.22,56.51,0.08,0.088,0.096,23454.91525
2/27/2017 6:40,14.51,61.11,0.078,0.048,0.145,21960.0
2/27/2017 7:00,14.0,64.42,0.08,0.044,0.119,22075.9322
2/27/2017 7:20,13.7,69.79,0.08,0.048,0.174,23357.28814
2/27/2017 7:40,13.24,70.4,0.082,2.891,2.752,23772.20339
2/27/2017 8:00,13.08,73.9,0.083,21.63,20.38,24364.0678
2/27/2017 8:20,13.07,74.7,0.079,83.4,82.9,25804.0678
2/27/2017 8:40,13.0,75.7,0.081,134.6,132.7,26597.28814
2/27/2017 9:00,13.17,74.9,0.086,152.2,148.2,27805.42373
2/27/2017 9:20,13.6,70.1,0.08,230.8,223.7,28256.94915
2/27/2017 9:40,14.33,65.65,0.083,286.7,223.9,29397.9661
2/27/2017 10:00,14.55,65.05,0.081,338.0,167.6,29855.59322
2/27/2017 10:20,14.84,63.35,0.079,328.4,124.8,31612.88136
2/27/2017 10:40,15.23,63.08,0.082,479.7,83.5,32650.16949
2/27/2017 11:00,15.52,60.45,0.084,527.3,70.7,33016.27119
2/27/2017 11:20,15.85,59.85,0.082,595.5,80.3,33425.08475
2/27/2017 11:40,15.97,59.58,0.083,618.8,80.0,33821.69492
2/27/2017 12:00,16.2,57.88,0.084,644.4,61.81,33870.50847
2/27/2017 12:20,16.33,56.91,0.081,668.6,58.91,34486.77966
2/27/2017 12:40,16.67,57.84,0.086,690.4,63.53,34578.30508
2/27/2017 13:00,16.87,55.41,0.084,696.8,67.41,34492.88136
2/27/2017 13:20,17.01,56.78,0.081,713.0,83.0,34541.69492
2/27/2017 13:40,16.9,59.91,0.084,695.6,96.0,34267.11864
2/27/2017 14:00,16.86,58.28,0.082,708.0,94.4,34218.30508
2/27/2017 14:20,17.36,56.44,0.085,674.9,73.9,34712.54237
2/27/2017 14:40,17.45,55.87,0.086,645.4,71.6,34962.71186
2/27/2017 15:00,17.45,54.57,0.08,616.8,64.94,34810.16949
2/27/2017 15:20,17.58,55.97,0.085,581.7,85.3,34273.22034
2/27/2017 15:40,17.38,58.21,0.081,525.3,209.4,33467.79661
2/27/2017 16:00,17.01,60.78,0.083,499.2,479.0,32918.64407
2/27/2017 16:20,16.67,60.78,0.083,453.0,495.4,32918.64407
2/27/2017 16:40,16.48,59.88,0.081,400.4,441.8,33065.08475
2/27/2017 17:00,16.36,61.01,0.081,333.3,367.9,32308.47458
2/27/2017 17:20,16.06,60.25,0.082,278.8,314.4,31454.23729
2/27/2017 17:40,16.08,59.38,0.08,113.2,124.1,32302.37288
2/27/2017 18:00,16.26,57.81,0.081,155.2,180.3,34840.67797
2/27/2017 18:20,16.13,56.78,0.082,87.6,101.9,40124.74576
2/27/2017 18:40,15.85,57.24,0.082,21.62,21.53,43340.33898
2/27/2017 19:00,15.66,58.01,0.083,10.9,10.64,43712.54237
2/27/2017 19:20,15.37,61.21,0.078,2.525,2.429,43688.13559
2/27/2017 19:40,15.24,61.35,0.081,0.062,0.093,43724.74576
2/27/2017 20:00,15.35,59.88,0.082,0.051,0.156,43206.10169
2/27/2017 20:20,15.47,57.44,0.083,0.048,0.111,43920.0
2/27/2017 20:40,15.52,56.28,0.08,0.051,0.1,43566.10169
2/27/2017 21:00,14.62,64.92,0.083,0.048,0.119,42602.0339
2/27/2017 21:20,14.02,66.72,0.083,0.04,0.104,42010.16949
2/27/2017 21:40,13.72,68.12,0.085,0.055,0.1,41064.40678
2/27/2017 22:00,13.85,67.82,0.083,0.037,0.133,39935.59322
2/27/2017 22:20,13.78,67.79,0.082,0.037,0.104,38513.89831
2/27/2017 22:40,13.74,67.99,0.084,0.048,0.156,36500.33898
2/27/2017 23:00,13.79,67.62,0.081,0.051,0.13,34791.86441
2/27/2017 23:20,13.87,66.56,0.083,0.048,0.152,32784.40678
2/27/2017 23:40,13.84,66.49,0.083,0.04,0.137,30886.77966
2/28/2017 0:00,14.53,62.55,0.081,0.022,0.126,29068.47458
2/28/2017 0:20,15.06,57.84,0.08,0.037,0.133,27787.11864
2/28/2017 0:40,15.25,55.91,0.082,0.048,0.089,26426.44068
2/28/2017 1:00,15.42,54.21,0.08,0.091,0.067,25370.84746
2/28/2017 1:20,15.51,53.2,0.082,0.062,0.108,24949.83051
2/28/2017 1:40,15.42,53.14,0.082,0.099,0.059,23991.86441
2/28/2017 2:00,14.29,59.78,0.085,0.033,0.145,23552.54237
2/28/2017 2:20,15.42,53.81,0.081,0.059,0.115,23192.54237
2/28/2017 2:40,14.93,57.34,0.082,0.044,0.067,22905.76271
2/28/2017 3:00,14.61,58.64,0.083,0.059,0.137,22417.62712
2/28/2017 3:20,14.71,58.34,0.083,0.04,0.115,22503.05085
2/28/2017 3:40,13.77,62.78,0.081,0.073,0.108,22423.72881
2/28/2017 4:00,13.91,64.85,0.084,0.07,0.108,22216.27119
2/28/2017 4:20,13.52,66.46,0.085,0.088,0.108,22326.10169
2/28/2017 4:40,13.16,66.99,0.081,0.051,0.171,22301.69492
2/28/2017 5:00,13.09,67.39,0.088,0.073,0.13,22924.0678
2/28/2017 5:20,13.42,66.72,0.083,0.037,0.163,23979.66102
2/28/2017 5:40,13.27,67.36,0.089,0.044,0.197,24357.9661
2/28/2017 6:00,13.04,67.59,0.083,0.066,0.156,23570.84746
2/28/2017 6:20,12.87,69.46,0.086,0.04,0.193,22777.62712
2/28/2017 6:40,12.84,69.06,0.086,0.026,0.182,21880.67797
2/28/2017 7:00,12.79,66.96,0.084,0.04,0.197,22130.84746
2/28/2017 7:20,13.0,65.95,0.085,0.073,0.141,23265.76271
2/28/2017 7:40,13.2,65.22,0.088,2.06,1.939,23479.32203
2/28/2017 8:00,13.34,63.02,0.083,15.59,14.86,24406.77966
2/28/2017 8:20,13.68,61.01,0.085,37.03,36.53,25297.62712
2/28/2017 8:40,13.25,62.88,0.088,129.2,130.9,26438.64407
2/28/2017 9:00,13.26,63.12,0.082,189.0,192.7,27237.9661
2/28/2017 9:20,14.27,60.35,0.081,255.0,260.4,25846.77966
2/28/2017 9:40,16.19,51.8,0.084,317.7,300.2,29709.15254
2/28/2017 10:00,16.54,49.53,0.085,377.5,214.8,30575.59322
2/28/2017 10:20,16.78,48.8,0.084,433.9,67.49,31570.16949
2/28/2017 10:40,16.91,48.46,0.083,477.4,59.86,32845.42373
2/28/2017 11:00,17.29,48.73,0.083,531.3,55.42,32918.64407
2/28/2017 11:20,17.42,51.03,0.086,575.4,57.08,33791.18644
2/28/2017 11:40,17.86,49.43,0.081,608.9,71.9,34389.15254
2/28/2017 12:00,18.0,48.8,0.081,627.1,68.77,34511.18644
2/28/2017 12:20,18.43,47.13,0.079,663.6,56.84,35072.54237
2/28/2017 12:40,18.69,46.36,0.081,692.2,77.7,35084.74576
2/28/2017 13:00,19.01,45.39,0.082,713.0,119.7,35188.47458
2/28/2017 13:20,19.28,45.29,0.08,684.1,123.6,34785.76271
2/28/2017 13:40,19.03,45.96,0.082,673.1,141.2,34633.22034
2/28/2017 14:00,19.0,46.43,0.081,664.7,161.2,34071.86441
2/28/2017 14:20,19.13,44.16,0.084,652.9,168.3,33229.83051
2/28/2017 14:40,19.06,44.06,0.083,650.5,150.4,33370.16949
2/28/2017 15:00,19.32,42.99,0.082,627.8,227.7,32863.72881
2/28/2017 15:20,18.99,45.46,0.083,584.0,269.2,32369.49153
2/28/2017 15:40,18.82,48.23,0.081,403.0,315.0,33113.89831
2/28/2017 16:00,18.73,47.63,0.083,510.1,529.2,32082.71186
2/28/2017 16:20,18.78,47.6,0.08,386.8,413.3,32711.18644
2/28/2017 16:40,18.21,58.14,0.082,371.8,400.9,32473.22034
2/28/2017 17:00,17.55,59.31,0.082,325.2,349.8,31783.72881
2/28/2017 17:20,16.81,60.71,0.082,233.0,247.8,32314.57627
2/28/2017 17:40,16.23,61.52,0.081,131.8,127.8,33138.30508
2/28/2017 18:00,15.95,62.12,0.085,71.5,67.16,35145.76271
2/28/2017 18:20,15.53,63.95,0.08,27.01,26.93,39886.77966
2/28/2017 18:40,15.31,64.69,0.081,22.38,21.99,42803.38983
2/28/2017 19:00,14.9,67.42,0.082,15.33,15.04,43590.50847
2/28/2017 19:20,14.51,69.19,0.083,4.142,4.057,43797.9661
2/28/2017 19:40,14.23,70.1,0.084,0.077,0.085,43437.9661
2/28/2017 20:00,13.87,71.2,0.079,0.033,0.13,42968.13559
2/28/2017 20:20,13.64,72.1,0.083,0.062,0.115,43834.57627
2/28/2017 20:40,13.53,72.0,0.084,0.059,0.145,43181.69492
2/28/2017 21:00,13.44,71.9,0.082,0.044,0.126,42418.98305
2/28/2017 21:20,13.37,71.8,0.082,0.037,0.104,41784.40678
2/28/2017 21:40,13.29,72.6,0.083,0.051,0.122,40545.76271
2/28/2017 22:00,13.84,69.23,0.082,0.033,0.133,39618.30508
2/28/2017 22:20,14.08,67.46,0.089,0.018,0.148,38306.44068
2/28/2017 22:40,14.21,66.56,0.083,0.044,0.119,36329.49153
2/28/2017 23:00,14.02,66.26,0.083,0.029,0.133,34474.57627
2/28/2017 23:20,13.55,66.05,0.082,0.044,0.159,32503.72881
2/28/2017 23:40,13.37,66.89,0.081,0.051,0.141,30740.33898
3/1/2017 0:00,12.98,84.6,0.094,0.048,0.122,29069.61702
3/1/2017 0:20,12.72,84.9,0.093,0.037,0.133,27844.08511
3/1/2017 0:40,12.54,85.5,0.094,0.022,0.126,26882.04255
3/1/2017 1:00,12.41,85.8,0.089,0.026,0.119,25380.76596
3/1/2017 1:20,12.2,86.0,0.097,0.048,0.152,24669.95745
3/1/2017 1:40,12.09,86.4,0.091,0.048,0.174,24063.31915
3/1/2017 2:00,12.01,86.5,0.097,0.018,0.122,23505.70213
3/1/2017 2:20,12.04,86.6,0.087,0.033,0.156,23260.59574
3/1/2017 2:40,12.01,86.6,0.092,0.037,0.126,22966.46809
3/1/2017 3:00,11.71,86.9,0.091,0.015,0.133,22611.06383
3/1/2017 3:20,11.61,87.3,0.086,0.022,0.119,22341.44681
3/1/2017 3:40,11.44,87.6,0.083,0.033,0.152,22084.08511
3/1/2017 4:00,11.14,87.9,0.095,0.044,0.145,21961.53191
3/1/2017 4:20,10.98,87.9,0.097,0.037,0.111,22298.55319
3/1/2017 4:40,10.64,88.5,0.09,0.026,0.126,22298.55319
3/1/2017 5:00,10.52,88.7,0.098,0.037,0.141,22880.68085
3/1/2017 5:20,10.28,88.9,0.09,0.037,0.133,24185.87234
3/1/2017 5:40,10.3,89.3,0.087,0.044,0.108,23824.34043
3/1/2017 6:00,10.09,89.4,0.09,0.044,0.133,23720.17021
3/1/2017 6:20,10.26,89.3,0.09,0.037,0.104,22850.04255
3/1/2017 6:40,10.19,89.1,0.096,0.04,0.096,21924.76596
3/1/2017 7:00,10.01,88.8,0.099,0.029,0.122,22347.57447
3/1/2017 7:20,9.88,88.9,0.09,0.11,0.104,23377.02128
3/1/2017 7:40,9.88,89.3,0.086,2.646,2.488,23640.51064
3/1/2017 8:00,10.01,88.8,0.089,25.33,25.05,23769.19149
3/1/2017 8:20,10.46,88.2,0.085,83.4,84.6,25264.34043
3/1/2017 8:40,10.34,87.0,0.094,140.2,143.4,26446.97872
3/1/2017 9:00,10.62,87.0,0.089,201.9,207.7,27880.85106
3/1/2017 9:20,11.33,86.7,0.096,264.7,274.0,29014.46809
3/1/2017 9:40,12.35,84.5,0.095,326.4,338.7,29976.51064
3/1/2017 10:00,13.57,80.6,0.088,385.3,385.9,30497.3617
3/1/2017 10:20,14.7,74.4,0.087,440.3,307.6,31520.68085
3/1/2017 10:40,15.57,73.1,0.088,491.0,171.3,32317.2766
3/1/2017 11:00,16.86,69.73,0.087,536.5,73.7,33064.85106
3/1/2017 11:20,17.84,62.15,0.086,576.8,44.65,33806.29787
3/1/2017 11:40,18.24,60.48,0.086,611.5,39.7,33824.68085
3/1/2017 12:00,18.66,60.48,0.085,639.3,38.47,33953.3617
3/1/2017 12:20,19.2,59.71,0.087,657.6,39.62,34204.59574
3/1/2017 12:40,19.58,58.44,0.082,668.7,39.46,34590.6383
3/1/2017 13:00,20.24,57.28,0.085,691.7,39.17,34517.10638
3/1/2017 13:20,20.26,54.84,0.086,695.3,38.9,34419.06383
3/1/2017 13:40,20.83,53.34,0.084,692.0,38.74,34057.53191
3/1/2017 14:00,21.27,52.54,0.086,680.9,39.39,33383.48936
3/1/2017 14:20,21.66,51.8,0.085,664.5,40.17,33481.53191
3/1/2017 14:40,21.88,51.9,0.088,640.9,40.97,33279.31915
3/1/2017 15:00,21.96,50.97,0.085,612.7,42.09,33254.80851
3/1/2017 15:20,21.75,52.57,0.088,578.0,47.28,32972.93617
3/1/2017 15:40,21.59,54.71,0.085,539.6,177.9,32832.0
3/1/2017 16:00,21.64,54.77,0.089,493.0,485.6,31845.44681
3/1/2017 16:20,21.49,55.37,0.088,441.3,483.6,31986.38298
3/1/2017 16:40,21.33,55.91,0.08,387.4,427.3,32243.74468
3/1/2017 17:00,21.15,56.78,0.084,331.1,366.9,31447.14894
3/1/2017 17:20,20.78,60.11,0.084,270.0,301.5,31404.25532
3/1/2017 17:40,20.21,61.32,0.082,200.8,226.3,31820.93617
3/1/2017 18:00,19.6,62.72,0.084,107.3,120.9,33892.08511
3/1/2017 18:20,19.09,63.92,0.08,78.0,88.8,38598.12766
3/1/2017 18:40,18.63,64.29,0.082,48.64,55.65,43071.31915
3/1/2017 19:00,18.3,65.39,0.082,10.91,11.3,43298.04255
3/1/2017 19:20,17.95,66.28,0.083,2.115,2.102,43837.2766
3/1/2017 19:40,17.66,67.45,0.084,0.066,0.1,43359.31915
3/1/2017 20:00,17.4,67.82,0.084,0.059,0.122,42997.78723
3/1/2017 20:20,17.18,68.22,0.084,0.048,0.1,43806.6383
3/1/2017 20:40,16.55,71.1,0.083,0.033,0.1,43475.74468
3/1/2017 21:00,15.98,74.8,0.08,0.026,0.119,42862.97872
3/1/2017 21:20,15.49,77.3,0.079,0.018,0.204,42084.76596
3/1/2017 21:40,15.34,79.0,0.084,0.018,0.13,41459.74468
3/1/2017 22:00,15.24,79.2,0.084,0.029,0.133,40203.57447
3/1/2017 22:20,15.0,80.3,0.083,0.044,0.204,38886.12766
3/1/2017 22:40,14.77,81.0,0.086,0.033,0.159,37256.17021
3/1/2017 23:00,14.7,81.3,0.084,0.037,0.108,35234.04255
3/1/2017 23:20,14.24,82.1,0.082,0.029,0.159,33156.76596
3/1/2017 23:40,13.64,84.1,0.085,0.026,0.159,30981.44681
3/2/2017 0:00,13.72,84.6,0.088,0.051,0.152,29210.55319
3/2/2017 0:20,13.93,84.7,0.089,0.022,0.133,27880.85106
3/2/2017 0:40,14.96,81.7,0.084,0.033,0.171,26594.04255
3/2/2017 1:00,15.1,78.3,0.079,0.029,0.111,25662.6383
3/2/2017 1:20,14.27,80.8,0.084,0.033,0.119,25025.3617
3/2/2017 1:40,14.02,82.5,0.09,0.029,0.122,24357.44681
3/2/2017 2:00,14.37,82.8,0.085,0.044,0.115,23854.97872
3/2/2017 2:20,14.09,82.0,0.087,0.026,0.13,23229.95745
3/2/2017 2:40,13.63,83.7,0.087,0.011,0.115,22843.91489
3/2/2017 3:00,14.15,83.7,0.085,0.048,0.122,22892.93617
3/2/2017 3:20,13.67,83.2,0.085,0.04,0.108,22402.7234
3/2/2017 3:40,13.51,84.2,0.084,0.026,0.145,22408.85106
3/2/2017 4:00,13.79,85.0,0.085,0.037,0.111,22114.7234
3/2/2017 4:20,13.42,84.5,0.082,0.033,0.141,22084.08511
3/2/2017 4:40,12.87,85.9,0.09,0.026,0.133,22335.31915
3/2/2017 5:00,12.6,86.8,0.085,0.026,0.082,22733.61702
3/2/2017 5:20,12.65,88.0,0.083,0.026,0.13,24467.74468
3/2/2017 5:40,13.24,86.8,0.084,0.029,0.115,24118.46809
3/2/2017 6:00,13.21,86.5,0.083,0.011,0.137,23162.55319
3/2/2017 6:20,13.33,86.8,0.082,0.033,0.119,22868.42553
3/2/2017 6:40,13.48,86.4,0.08,0.051,0.111,21820.59574
3/2/2017 7:00,13.39,86.5,0.085,0.029,0.119,22568.17021
3/2/2017 7:20,13.65,85.8,0.086,0.099,0.193,23701.78723
3/2/2017 7:40,13.46,85.7,0.082,3.484,3.267,23805.95745
3/2/2017 8:00,13.39,86.2,0.081,21.31,19.66,24829.2766
3/2/2017 8:20,13.53,86.3,0.08,84.7,80.8,25938.38298
3/2/2017 8:40,13.71,85.7,0.084,149.1,143.3,26734.97872
3/2/2017 9:00,13.74,85.2,0.083,212.3,178.6,27715.40426
3/2/2017 9:20,13.9,84.7,0.081,270.1,89.0,28652.93617
3/2/2017 9:40,13.91,84.0,0.083,328.0,60.58,29688.51064
3/2/2017 10:00,14.14,83.1,0.085,396.5,57.51,28928.68085
3/2/2017 10:20,14.39,82.1,0.08,443.8,57.03,30478.97872
3/2/2017 10:40,15.02,81.0,0.089,516.7,59.79,31159.14894
3/2/2017 11:00,15.8,78.9,0.084,537.6,59.75,31600.34043
3/2/2017 11:20,16.39,76.3,0.08,569.8,61.28,31986.38298
3/2/2017 11:40,17.06,73.8,0.082,628.8,55.96,32323.40426
3/2/2017 12:00,17.81,71.5,0.083,660.2,52.58,32403.06383
3/2/2017 12:20,18.95,69.16,0.082,680.5,54.75,32801.3617
3/2/2017 12:40,19.68,66.66,0.081,694.0,51.29,33726.6383
3/2/2017 13:00,20.33,64.35,0.08,700.0,51.06,33211.91489
3/2/2017 13:20,20.62,62.62,0.085,704.0,52.29,33457.02128
3/2/2017 13:40,20.9,61.98,0.08,698.2,53.88,32727.82979
3/2/2017 14:00,21.08,61.15,0.083,676.7,58.89,32004.76596
3/2/2017 14:20,21.47,60.78,0.081,671.1,62.42,32292.76596
3/2/2017 14:40,21.75,59.88,0.082,635.2,84.2,31857.70213
3/2/2017 15:00,21.94,56.44,0.08,616.1,83.6,31925.10638
3/2/2017 15:20,21.79,57.21,0.08,577.0,126.5,31575.82979
3/2/2017 15:40,21.77,58.31,0.08,512.8,373.2,31839.31915
3/2/2017 16:00,21.73,55.74,0.082,479.5,497.7,31906.7234
3/2/2017 16:20,21.49,58.04,0.082,430.1,456.3,32396.93617
3/2/2017 16:40,21.25,59.91,2.764,354.7,376.0,32017.02128
3/2/2017 17:00,20.9,61.41,4.918,318.5,342.2,31649.3617
3/2/2017 17:20,20.48,62.37,4.915,267.4,291.8,31857.70213
3/2/2017 17:40,20.07,63.47,4.915,122.5,129.2,32360.17021
3/2/2017 18:00,19.43,67.08,4.925,90.5,91.9,34419.06383
3/2/2017 18:20,18.95,69.45,4.915,65.21,63.51,39266.04255
3/2/2017 18:40,18.46,71.4,4.914,39.41,37.97,43708.59574
3/2/2017 19:00,17.85,73.6,4.914,13.76,13.37,44394.89362
3/2/2017 19:20,17.14,76.3,4.914,0.911,0.931,44480.68085
3/2/2017 19:40,16.6,77.9,4.913,0.033,0.159,44008.85106
3/2/2017 20:00,16.08,79.4,4.907,0.033,0.119,43543.14894
3/2/2017 20:20,15.72,80.4,4.913,0.029,0.141,44492.93617
3/2/2017 20:40,15.41,81.9,4.916,0.033,0.096,44229.44681
3/2/2017 21:00,15.15,82.6,4.908,0.026,0.089,43322.55319
3/2/2017 21:20,14.83,83.0,4.914,0.015,0.167,42826.21277
3/2/2017 21:40,14.67,83.6,4.915,0.029,0.104,41416.85106
3/2/2017 22:00,14.46,84.4,4.91,0.029,0.119,39768.51064
3/2/2017 22:20,14.37,84.5,4.913,0.015,0.089,38665.53191
3/2/2017 22:40,14.19,84.9,4.914,0.022,0.119,37433.87234
3/2/2017 23:00,14.07,85.6,4.91,0.04,0.119,35583.31915
